, SignalFeature1_D2, SignalFeature2_D2, SignalFeature3_D2, SignalFeature4_D2, SignalFeature5_D2, SignalFeature6_D2, SignalFeature7_D2, SignalFeature8_D2, SignalFeature9_D2, SignalFeature10_D2, SignalFeature11_D2, SignalFeature12_D2, SignalFeature13_D2, SignalFeature14_D2, SignalFeature15_D2, SignalFeature16_D2, SignalFeature17_D2, SignalFeature18_D2, SignalFeature19_D2, SignalFeature20_D2, SignalFeature21_D2, SignalFeature22_D2, SignalFeature23_D2, SignalFeature24_D2, SignalFeature25_D2, SignalFeature26_D2, SignalFeature27_D2, SignalFeature28_D2, SignalFeature29_D2, SignalFeature30_D2, SignalFeature31_D2, SignalFeature32_D2, SignalFeature33_D2, SignalFeature34_D2, SignalFeature35_D2, SignalFeature36_D2, SignalFeature37_D2, SignalFeature38_D2, SignalFeature39_D2, SignalFeature40_D2, SignalFeature41_D2, SignalFeature42_D2, SignalFeature43_D2, SignalFeature44_D2, SignalFeature45_D2, SignalFeature46_D2, SignalFeature47_D2, SignalFeature48_D2, SignalFeature49_D2, SignalFeature50_D2, SignalFeature51_D2, SignalFeature52_D2, SignalFeature53_D2, SignalFeature54_D2, SignalFeature55_D2, SignalFeature56_D2, SignalFeature57_D2, SignalFeature58_D2, SignalFeature59_D2, SignalFeature60_D2, SignalFeature61_D2, SignalFeature62_D2, SignalFeature63_D2, SignalFeature64_D2, SignalFeature65_D2, SignalFeature66_D2, SignalFeature67_D2, SignalFeature68_D2, SignalFeature69_D2, SignalFeature70_D2, SignalFeature71_D2, SignalFeature72_D2, SignalFeature73_D2, SignalFeature74_D2, SignalFeature75_D2, SignalFeature76_D2, SignalFeature77_D2, SignalFeature78_D2, SignalFeature79_D2, SignalFeature80_D2, SignalFeature81_D2, SignalFeature82_D2, SignalFeature83_D2, SignalFeature84_D2, SignalFeature85_D2, SignalFeature86_D2, SignalFeature87_D2, SignalFeature88_D2, SignalFeature89_D2, SignalFeature90_D2, SignalFeature91_D2, SignalFeature92_D2, SignalFeature93_D2, SignalFeature94_D2, SignalFeature95_D2, SignalFeature96_D2, SignalFeature97_D2, SignalFeature98_D2, SignalFeature99_D2, SignalFeature100_D2, NoiseFeature1_D2, NoiseFeature2_D2, NoiseFeature3_D2, NoiseFeature4_D2, NoiseFeature5_D2, NoiseFeature6_D2, NoiseFeature7_D2, NoiseFeature8_D2, NoiseFeature9_D2, NoiseFeature10_D2, NoiseFeature11_D2, NoiseFeature12_D2, NoiseFeature13_D2, NoiseFeature14_D2, NoiseFeature15_D2, NoiseFeature16_D2, NoiseFeature17_D2, NoiseFeature18_D2, NoiseFeature19_D2, NoiseFeature20_D2, NoiseFeature21_D2, NoiseFeature22_D2, NoiseFeature23_D2, NoiseFeature24_D2, NoiseFeature25_D2, NoiseFeature26_D2, NoiseFeature27_D2, NoiseFeature28_D2, NoiseFeature29_D2, NoiseFeature30_D2, NoiseFeature31_D2, NoiseFeature32_D2, NoiseFeature33_D2, NoiseFeature34_D2, NoiseFeature35_D2, NoiseFeature36_D2, NoiseFeature37_D2, NoiseFeature38_D2, NoiseFeature39_D2, NoiseFeature40_D2, NoiseFeature41_D2, NoiseFeature42_D2, NoiseFeature43_D2, NoiseFeature44_D2, NoiseFeature45_D2, NoiseFeature46_D2, NoiseFeature47_D2, NoiseFeature48_D2, NoiseFeature49_D2, NoiseFeature50_D2
DataItem149, 8.8077, 11.1734, 10.2773, 8.0441, 9.7349, 9.2979, 8.7561, 9.489, 10.9027, 8.9471, 9.7602, 10.3489, 8.8019, 7.8266, 8.1803, 10.5407, 10.44, 9.1929, 10.2197, 11.6088, 11.511, 11.426, 13.7471, 10.4583, 9.9143, 9.6239, 9.8358, 8.7924, 11.4505, 9.4716, 10.3815, 8.7662, 10.6735, 9.644, 10.916, 9.045, 9.1533, 10.8903, 10.9309, 10.0816, 10.2422, 11.4542, 8.3712, 10.0271, 10.5231, 9.3221, 8.9466, 9.2316, 8.4275, 12.3222, 8.7835, 10.3397, 9.8408, 10.2753, 10.4202, 9.7594, 11.6244, 10.2251, 8.6334, 9.4054, 8.9237, 7.8475, 10.2044, 11.1938, 9.1385, 8.7624, 10.0162, 9.5043, 8.449, 11.4984, 9.6168, 9.3553, 10.6107, 8.6217, 9.2981, 11.6453, 10.0165, 10.1212, 9.8642, 11.2665, 7.998, 10.4114, 9.6892, 10.1445, 11.0093, 10.6381, 9.784, 10.6339, 8.4727, 11.0857, 10.1837, 9.0245, 9.3679, 10.1841, 8.3929, 8.7048, 9.8771, 8.7687, 9.4884, 8.7829, 0.13165, -1.2027, 0.0483, 0.55418, -0.46711, -0.45235, 0.51141, -0.71459, -1.5453, 0.023982, 0.2337, 0.8314, 0.21931, 1.1911, 0.4161, 0.56945, -0.65119, -2.2999, 0.7832, 0.39261, 0.48352, -0.45819, -0.017508, 0.32748, 0.57991, 0.36271, -2.1268, 1.2733, -0.62853, 2.2067, -0.16402, 0.058719, -0.96048, 0.61851, -0.16885, -0.65894, 0.83467, 0.85039, 0.7739, 1.2111, -2.0125, 1.0939, 2.0512, -0.77232, 1.4777, -1.025, 0.56005, -1.1968, -0.82652, -0.02012
DataItem150, 9.704, 9.5533, 9.2958, 8.6496, 9.436, 10.4273, 9.8856, 10.3724, 9.147, 10.3485, 9.5014, 9.8035, 10.6487, 8.6334, 9.9592, 8.8103, 11.1681, 10.8837, 11.3724, 9.3044, 9.4147, 9.756, 10.4347, 10.9738, 10.386, 10.3745, 9.4394, 8.3254, 10.6431, 10.4743, 11.5816, 8.4913, 9.4131, 9.302, 10.199, 11.8251, 9.3179, 9.9966, 9.2749, 10.2051, 11.2161, 9.6071, 10.0519, 7.9241, 8.5079, 10.1355, 10.3557, 9.5345, 9.2004, 9.6148, 9.1802, 11.265, 9.8878, 10.9842, 9.0333, 9.712, 10.2203, 9.9257, 10.3086, 10.1856, 9.5196, 8.8888, 8.4352, 11.8299, 9.1691, 9.3881, 9.107, 9.5757, 10.1052, 8.9481, 10.5581, 11.9569, 11.2389, 9.8413, 9.2374, 11.0114, 9.637, 11.6142, 9.3241, 10.5669, 9.6237, 10.7934, 11.5, 10.2812, 8.2952, 9.0142, 10.8566, 10.422, 10.3086, 10.5713, 8.1554, 9.4906, 10.2004, 9.0104, 9.7532, 11.3135, 10.3205, 9.8596, 10.306, 10.4703, -1.5274, -0.46847, 0.75862, -0.37198, -0.69344, -0.89071, 0.52382, -0.92352, -1.2354, 1.3776, -0.53199, -1.5394, 1.0907, -0.71767, -0.16542, -0.33707, -0.18497, 1.6708, 0.31291, -2.084, 0.35303, -0.87808, 0.53416, -1.1201, 0.79538, 0.89222, 0.094165, -0.17682, 2.0477, -1.3308, -0.68444, 1.0856, -0.96988, 0.17657, 0.38617, -1.1491, 0.54567, -0.47651, -1.3029, 2.2395, 1.6494, -0.092212, 1.2374, 0.45042, -0.81484, -1.5743, 0.30835, -1.1387, -0.98149, 0.45232
DataItem151, -11.2568, -9.705, -10.0581, -9.433, -9.2332, -9.9882, -10.7882, -11.4966, -9.2923, -10.4297, -10.7821, -9.9711, -11.363, -10.6919, -9.2452, -9.797, -9.2502, -9.582, -9.5435, -9.9574, -10.9624, -9.9778, -9.5444, -9.8242, -9.8997, -8.5666, -9.6366, -10.6068, -10.4513, -9.394, -9.1486, -9.9003, -8.9724, -9.4398, -9.9351, -11.3084, -8.6365, -9.6093, -9.8611, -9.9435, -10.9978, -9.404, -9.5912, -10.6014, -10.4704, -11.3252, -9.5775, -11.1718, -10.9271, -10.2995, -10.4014, -9.4891, -9.0284, -7.4198, -10.7021, -9.7822, -11.5506, -10.1077, -10.0867, -8.3264, -9.5566, -9.963, -10.2845, -9.4304, -10.3545, -10.0023, -10.4268, -8.922, -11.0188, -10.0883, -10.1918, -9.4555, -8.9078, -10.9258, -9.4366, -9.3527, -10.5112, -8.4345, -10.8942, -8.5845, -10.5907, -9.9016, -9.7038, -9.0142, -11.0504, -10.1815, -11.2339, -10.5339, -10.4072, -10.4517, -9.8075, -10.9496, -10.934, -10.7656, -9.9073, -8.6054, -10.7245, -9.8001, -9.852, -10.0455, 0.032857, 2.3235, 1.4343, -0.16248, 0.93837, -0.7955, 1.2521, -0.5069, 2.2736, -0.2837, -1.0469, 0.13417, 0.4406, -0.38391, -0.38566, 0.70675, 0.88128, -0.43544, 0.58738, 0.051345, 0.6075, 0.85001, 0.13386, -0.054229, 2.4492, -1.0615, -0.57262, 0.18756, -0.32777, -0.15437, -1.6544, 0.33277, 0.47757, 0.85674, -1.6164, 0.77793, 1.0185, -1.2863, -0.15174, -0.32194, 0.27148, 0.69275, -0.91855, 0.051582, 0.12869, -0.85316, -1.0885, 0.10254, -1.4076, -0.45589
DataItem152, -0.39926, 0.232, -0.25781, -0.26285, 0.53574, -0.54028, -0.84263, 0.083002, -0.46008, 0.94813, 1.2284, 1.2984, -0.54316, 0.97195, 1.1244, -1.1278, -0.4572, 0.58617, 0.22364, 1.9718, 0.71299, 1.1276, 0.01002, 0.062111, 1.5727, 0.35729, -0.063545, -1.0542, -1.6397, -0.25027, 1.0586, 0.49239, 0.5186, 0.66411, -0.71182, -0.73702, -0.67462, -0.13883, -1.5124, 0.77894, -0.38433, 0.23196, 2.019, 0.11464, 0.23667, -0.25004, -0.22792, 1.7005, -0.81457, 0.51702, -0.070217, -0.59098, -0.76356, 0.49066, -1.6301, -0.94938, 0.39911, -0.079727, 0.10887, -1.0882, -0.10662, 0.26308, 0.45652, -0.029297, 1.1472, 0.68443, 1.2941, -0.048965, 0.084704, 0.68401, 0.24087, 1.4785, 0.62406, -2.0995, -1.0298, -0.64425, -0.69548, 0.39755, 1.2768, -0.43725, 0.59929, 0.30907, -0.3392, -0.50642, -0.10785, -0.19311, -1.6224, 0.32147, 1.0241, 0.00011244, -0.54771, -0.70653, -0.064967, 0.62929, 0.36989, 2.0446, -0.79432, 1.2636, -0.75076, 1.916, -0.9605, 0.6786, -0.22119, -1.1691, -0.28259, -0.46046, -2.3335, -1.182, -1.8189, 0.08816, -0.68986, 0.33978, -0.80274, -0.20894, 0.74813, -0.20523, 0.1733, -0.5008, -0.50216, 0.87343, 0.64612, -0.42988, -0.7513, 0.88383, 0.89133, 1.6273, 1.8582, 0.25787, -0.03599, 2.3088, 1.0864, -0.92099, -1.1692, -0.25102, 2.2544, 0.26581, 1.4965, 1.503, -0.25836, -0.37205, 0.5355, 1.5204, 0.29523, 1.4933, -0.7504, 2.1075, 0.43869, 0.76119, 0.34439, 0.77271
DataItem153, -11.3978, -10.52, -9.0897, -9.9573, -9.2194, -10.4283, -8.948, -11.9566, -11.6134, -9.0975, -9.5805, -11.7903, -11.8876, -8.5603, -10.2461, -9.1083, -10.4032, -10.2873, -10.4242, -11.0528, -8.2457, -10.5411, -9.1146, -9.1755, -10.6186, -9.3684, -10.9222, -10.2141, -9.3124, -7.0436, -9.8787, -10.3921, -9.6369, -9.4058, -9.8818, -10.8738, -11.0628, -10.5933, -9.1138, -10.5751, -7.8446, -8.9175, -11.058, -10.5372, -8.0531, -10.7064, -10.8375, -10.3876, -10.2463, -10.8991, -10.013, -10.1748, -10.2105, -10.2668, -9.6337, -9.5332, -9.2004, -10.072, -9.2126, -9.5665, -9.6752, -10.1565, -8.8394, -11.628, -10.3129, -9.0977, -10.0542, -9.556, -12.351, -10.4393, -11.5016, -11.1003, -10.4712, -9.4332, -9.9602, -9.8201, -10.3268, -10.0434, -10.1826, -9.7337, -10.7892, -9.3204, -8.1741, -10.6934, -11.1406, -9.7814, -10.1562, -9.5298, -9.4833, -9.683, -12.4674, -12.5858, -9.1576, -10.6151, -9.7734, -8.5421, -11.5374, -10.5316, -8.714, -10.0803, -0.31063, 0.3656, 0.16766, -0.71213, 0.24315, -1.3111, 0.77377, 1.4378, 0.36713, 0.59092, -1.5999, 0.41094, -0.66492, 0.34366, -0.28281, 0.44178, -1.5413, 1.4994, -0.36505, 1.0331, -0.24867, 0.57954, -1.372, -0.47429, 0.1113, -1.1369, 1.0078, -0.82744, -0.10019, -0.20661, -0.24826, -1.0245, 1.3235, 0.66689, 0.20364, 0.80289, 0.85482, 0.65544, 0.32827, -0.68482, -0.99787, -0.14666, 1.3097, -0.21334, -0.22043, 1.2618, -0.83512, 1.045, -2.0456, 0.75608
DataItem154, -9.917, -8.3236, -10.2544, -10.4464, -9.2985, -12.399, -11.1089, -8.3854, -10.5564, -9.5531, -8.0488, -9.4623, -10.5566, -10.8254, -11.1384, -11.6303, -11.2893, -9.809, -9.8541, -9.9327, -10.2693, -8.172, -10.6214, -10.1032, -8.2369, -9.3425, -9.9067, -11.038, -11.2523, -8.6489, -10.0485, -10.5747, -12.0279, -10.2532, -9.4773, -9.286, -9.5213, -9.9221, -10.3394, -10.8857, -10.4257, -9.8774, -11.3243, -8.5639, -8.2731, -8.6769, -10.3442, -11.1401, -10.3184, -9.1748, -9.6444, -10.3894, -9.8436, -9.8714, -9.6286, -11.4811, -10.8039, -9.03, -9.2249, -9.3228, -9.5055, -8.2137, -10.9876, -9.383, -10.1454, -7.9372, -8.2266, -11.0083, -10.1832, -9.8576, -8.6427, -8.9082, -11.5366, -10.349, -9.4381, -10.7645, -9.4352, -10.6115, -11.5467, -9.7529, -10.6681, -9.0004, -10.1711, -10.8256, -11.6393, -9.07, -9.5337, -13.1744, -10.8125, -10.1768, -12.0888, -10.116, -8.8958, -10.3101, -11.1404, -10.6181, -9.7993, -11.5869, -10.7443, -10.1656, -0.16538, 0.91332, -0.52318, 0.36502, 0.39134, -0.087108, 1.7381, 1.1385, -0.4288, -1.5481, 0.7211, -0.49437, -0.55975, 0.71412, 0.91247, 0.40288, -0.31518, -0.56017, -2.4395, -0.22596, 1.0984, -0.67017, 0.17692, -1.3058, -0.68643, -0.16227, 1.9545, 0.159, 1.6327, -1.4617, -0.8978, 1.3095, -1.5915, -0.60154, -0.84331, 0.92678, -0.27977, 1.185, -0.58795, -0.1379, 0.53819, 0.049027, 1.0314, 1.1669, 0.21005, 0.84606, 2.7154, -0.62834, -0.021359, -0.87143
DataItem155, -9.0862, -8.8934, -9.5611, -9.2908, -11.1819, -9.188, -9.5453, -10.2776, -9.1899, -11.014, -10.0676, -11.2895, -11.8767, -9.8652, -10.4615, -10.0326, -9.9655, -9.3576, -10.1968, -9.3056, -12.2493, -10.7819, -10.5181, -10.0364, -8.497, -9.6258, -11.5951, -10.6688, -8.2711, -10.517, -10.0652, -9.231, -11.8433, -9.3014, -11.7954, -8.5403, -10.2379, -9.0279, -10.4666, -9.6139, -10.8696, -11.185, -8.4276, -9.9065, -10.2784, -10.8029, -9.2275, -10.9007, -11.4789, -10.6634, -8.464, -10.0462, -11.0385, -7.9066, -9.133, -9.5649, -9.8031, -10.4419, -7.8307, -9.5375, -11.0474, -10.864, -10.0444, -9.4092, -9.1099, -9.2192, -9.4198, -8.6143, -9.7929, -10.7385, -10.6567, -9.2833, -13.1795, -8.5918, -9.028, -11.908, -10.2139, -10.1381, -8.8839, -11.5423, -8.8769, -10.3272, -9.2871, -8.3487, -11.0265, -9.4734, -11.0097, -10.6517, -12.219, -11.1051, -9.8936, -9.1898, -10.8441, -9.963, -9.4322, -9.0523, -9.3021, -10.1756, -10.7179, -11.7324, 1.4456, -0.48606, -0.20767, 0.33735, 0.84276, 1.2327, 0.30897, 0.066525, 0.46783, 1.3384, -0.65818, -2.3614, 0.43003, 1.3166, 0.66135, 0.10386, 1.3289, 1.3338, 1.7116, 1.6675, 0.73475, -0.46413, -0.51756, 0.21963, -0.23271, 0.064172, -0.25353, 0.2675, -2.8962, 0.10184, -1.1571, -0.10843, 1.1976, -0.32058, -0.32149, 0.51792, 2.3602, 2.1685, -1.5443, -0.15931, -0.093002, 0.44072, -0.27376, 0.41394, -1.2333, -0.53463, -0.8101, 0.041621, 1.173, -1.0492
DataItem156, 10.2082, 7.8586, 7.7997, 8.6888, 11.0553, 9.4377, 9.1858, 11.8721, 9.5834, 9.2816, 10.4168, 11.7745, 8.2443, 10.9098, 9.7183, 8.0292, 9.2506, 8.8203, 10.353, 9.7381, 9.2052, 10.1678, 9.105, 10.6477, 9.5766, 10.0272, 9.3343, 9.9639, 11.7332, 8.2991, 10.3329, 10.4646, 10.9582, 9.4297, 10.6438, 9.2894, 10.9451, 7.9595, 9.1934, 9.8133, 8.5362, 11.1881, 9.9249, 10.4252, 10.189, 10.7706, 11.9293, 9.1107, 9.7207, 9.5381, 10.0952, 7.481, 10.4219, 10.054, 12.2207, 10.5744, 10.3869, 8.6238, 9.9185, 10.4388, 10.8888, 8.6283, 9.2331, 8.8054, 12.1975, 9.7279, 10.5628, 9.5687, 6.7998, 9.7214, 10.2207, 10.5192, 9.4434, 10.1231, 11.4217, 10.5709, 9.8014, 8.7561, 11.3853, 10.4976, 10.0508, 9.4104, 9.9396, 10.0051, 8.9077, 9.7421, 10.0581, 9.5113, 11.4846, 10.4656, 7.5784, 8.3867, 8.9351, 9.5486, 10.0453, 12.2551, 10.2804, 10.041, 10.1863, 8.9969, -0.26891, 1.7193, 1.8451, -0.80828, -0.50511, -0.24331, -0.84655, -0.55228, -0.41483, -0.38012, 0.29642, 0.022413, 0.21788, 0.69637, 0.46335, -1.7489, 1.1413, 0.88928, -0.79157, 1.9828, -0.69982, 0.44702, 0.1737, 0.080695, 0.23871, 0.52082, 0.78036, -0.19795, -0.019591, 0.52599, -1.4125, -0.81201, -1.6091, 1.8792, 1.3231, 0.059935, -0.33928, 0.6172, -1.0596, 0.35147, -0.094269, -0.33699, 1.8501, 0.58053, 0.18391, 0.18025, 0.023709, 0.58976, 0.65303, 0.69511
DataItem157, 11.3745, 10.3368, 9.5646, 10.112, 10.4609, 11.2289, 9.0162, 10.4359, 10.0684, 12.0336, 10.935, 9.7441, 10.7733, 8.3574, 9.3917, 9.0187, 10.6144, 11.2076, 10.5122, 9.5134, 11.564, 10.1419, 10.783, 9.1223, 10.4004, 10.1149, 10.5887, 9.6463, 11.8284, 10.4491, 10.8571, 9.7424, 9.6343, 10.694, 9.5076, 11.1469, 9.4531, 9.5479, 10.7713, 8.9867, 12.0751, 9.6008, 12.1954, 10.1142, 10.0643, 10.5423, 10.5788, 10.5406, 9.8656, 7.7285, 9.5684, 11.2173, 9.2573, 10.3666, 10.5101, 8.8331, 10.6352, 12.2245, 8.9948, 9.1619, 10.8506, 9.3752, 10.8238, 8.0849, 9.3485, 10.4648, 7.9407, 8.7927, 10.257, 9.6216, 9.9206, 8.588, 8.6648, 10.9228, 10.7697, 9.9815, 9.6749, 8.3517, 10.6329, 10.5349, 10.1192, 9.4499, 10.3257, 10.9904, 10.0639, 10.609, 8.3506, 10.5055, 9.8336, 8.2354, 10.8384, 8.5265, 10.0389, 11.2951, 9.8581, 8.6765, 8.4932, 8.6261, 10.8267, 9.5084, 0.41896, -1.4009, -0.71124, 0.94683, 0.74931, 0.97995, -0.76339, 0.015658, -0.33999, 0.39847, 0.46935, 0.26311, 0.52083, 0.032701, 0.88639, 1.5169, -1.1694, 0.073682, -0.32201, -1.6625, 1.0349, 1.5816, -0.11026, -0.23856, 0.10836, -0.88808, -0.86237, 0.61036, 0.12099, -1.9084, -0.47599, 0.38942, -0.91308, -0.10034, -1.5328, -0.45393, 0.70366, 0.2862, -0.75172, -1.1596, -0.26104, 0.89597, -0.16985, -0.84696, -0.61832, -2.0142, 0.67457, 1.536, -0.082181, 0.018037
DataItem158, 9.2381, 10.2511, 9.8148, 10.5459, 9.4023, 11.3718, 8.8149, 10.17, 8.0588, 11.0278, 9.8349, 8.9262, 8.8403, 12.512, 11.2291, 10.5743, 11.4228, 8.7398, 8.9181, 9.6498, 8.8916, 8.6312, 8.4548, 11.1749, 11.6584, 8.4332, 11.5553, 10.4076, 9.7034, 9.4059, 10.9564, 10.6507, 10.323, 9.3921, 9.5266, 11.1876, 8.7818, 10.5889, 12.1597, 11.2746, 8.9013, 8.8733, 10.5827, 11.6146, 10.3667, 9.4145, 9.4071, 11.9181, 8.8082, 8.7035, 11.9156, 8.0489, 8.9271, 9.9309, 10.5282, 8.2165, 9.307, 10.7982, 10.3899, 8.6009, 10.2014, 9.77, 8.7607, 10.2372, 10.487, 10.9305, 10.974, 9.5706, 10.9021, 9.7683, 9.6038, 10.0253, 8.5579, 8.4306, 9.6082, 11.0205, 10.0127, 10.6496, 9.5867, 8.0382, 9.8032, 8.8952, 11.0873, 10.5015, 8.7095, 9.5337, 10.9058, 10.5966, 10.8312, 9.0396, 9.3012, 9.52, 10.0995, 10.6014, 9.1966, 9.3233, 10.0422, 8.4702, 11.5807, 10.4807, 0.022721, -1.2006, -0.54912, -1.1564, -0.48328, -0.48699, 1.0304, 0.12586, -1.2845, -1.6413, -0.9678, 0.13106, -0.26743, -0.43224, 0.9647, -0.21573, 0.69429, 0.41548, -1.0223, -1.6764, 0.43121, 2.1207, -1.2154, -1.3997, 0.55463, 1.8595, 2.1332, -1.4599, 0.19741, 1.1259, -0.60316, -1.1729, 0.87967, -0.92665, -0.18118, -0.58639, 0.28677, -0.42555, 0.15936, 0.33564, -0.43469, 0.26765, 1.1101, 0.38058, 0.26192, -1.1863, 0.23755, 2.8414, -0.064493, 0.97941
DataItem159, -1.0496, 0.44252, -0.79678, 0.61071, -0.88873, 0.25904, 0.77415, -0.86881, 0.31449, 0.52276, -1.1868, -0.90358, 0.048953, -1.3164, -0.80481, 0.14277, 0.15572, 0.63352, 0.16343, 1.2243, 0.96325, 0.15399, -1.0788, -1.2395, -0.54918, 0.040275, 0.29429, -0.77053, -0.74077, -0.95426, -2.9388, -1.9016, 0.53808, -0.60117, 0.68047, -0.74307, -0.12973, -0.89782, -0.7543, -0.51619, -1.9711, -0.74251, 1.2802, -0.16815, -0.90666, 0.79994, -0.56505, 0.44115, -0.68785, 0.24665, -0.17099, -0.605, 0.46186, -0.063948, -0.13019, 0.0090204, -1.7947, -0.31947, -1.7409, -0.16891, 0.24875, -0.0069767, 1.126, -0.32045, -0.68459, 0.0081121, -1.2274, 0.56706, -1.435, -0.25607, -0.24308, -0.12186, -0.002356, 0.61171, -0.14118, 0.54331, 0.94657, 1.0312, -0.77734, 1.3337, -0.50912, -0.43137, 0.54782, 2.1229, 0.26163, -0.39294, -0.13999, 0.30503, -0.32066, -0.58344, 1.4179, 0.45335, 0.91346, 0.054342, -0.42625, -0.43467, 0.313, 1.0141, -0.98937, 0.00049269, -1.3526, -0.3977, -0.2403, 1.3661, -1.3638, 0.082509, -0.14781, 0.42072, -0.43558, -0.69015, 0.1385, -0.2663, -0.38313, 0.2977, -0.68079, -1.488, 1.0503, -0.084279, 0.23231, -0.012964, -0.48076, 1.3784, 1.3628, -1.3082, -1.7949, 0.58639, -3.4811, -0.34324, 0.74832, 0.93371, 0.47646, -1.3159, -0.267, -0.16017, 0.062536, 0.84601, -0.31397, -0.1583, -2.3202, 0.12547, 0.015632, 0.13408, 1.8445, 0.081378, -1.761, -0.0385, 0.37113, 0.82046, -0.17033, 1.5433
DataItem160, -10.3974, -8.3564, -10.389, -8.64, -9.6741, -10.0428, -9.0229, -9.1088, -9.5058, -10.2231, -10.2472, -10.9573, -10.5099, -11.4866, -9.2031, -9.3792, -10.0406, -11.159, -9.0149, -10.9196, -11.1834, -9.9314, -8.5782, -10.1771, -10.8143, -10.3275, -11.7009, -9.8476, -9.7239, -10.8269, -9.9141, -8.3893, -11.3814, -8.6588, -9.1897, -12.0687, -9.9364, -8.9371, -9.2181, -9.6978, -9.9458, -10.4875, -10.3793, -10.0094, -10.4534, -10.1636, -9.7867, -11.0041, -10.9962, -9.655, -8.6691, -9.4628, -10.9218, -10.5718, -9.2015, -9.86, -9.3546, -9.6985, -10.0663, -10.5891, -10.9573, -9.7862, -10.6998, -10.0152, -11.0329, -9.3021, -10.6694, -9.8254, -8.462, -10.6992, -10.3772, -9.3335, -10.8247, -10.7699, -9.8192, -8.5, -8.507, -10.2386, -11.1041, -10.3303, -12.1768, -9.5668, -10.7056, -10.4257, -8.9921, -10.04, -10.6601, -9.5016, -10.655, -11.0213, -10.2771, -8.3785, -9.2422, -9.3843, -9.2329, -10.1047, -10.8526, -9.9902, -11.6797, -9.6602, -0.81717, 0.16812, -0.40211, -0.98713, -0.12855, 0.2598, -0.66713, -1.8707, -0.17385, 0.1466, -2.3811, 0.72515, 1.4694, -0.88117, -0.97759, -0.10378, 1.0043, -0.43467, 0.91219, -0.35813, 0.44579, 2.0352, 1.7134, -0.88045, 0.20732, 0.35014, -0.58034, 0.65799, -1.0473, -0.6853, -0.71162, 0.16218, -0.2837, -0.00021366, 1.526, 0.084798, -0.016934, 1.2547, 0.33978, -0.32124, 0.13561, 0.035412, 0.75234, 0.038091, -1.0407, -2.8219, 0.44929, -1.1278, 0.54271, 0.89811
DataItem161, -10.9806, -9.6502, -10.4402, -10.463, -8.0791, -10.8208, -10.6789, -9.9167, -9.7131, -11.3088, -11.0751, -9.9532, -10.8818, -9.3862, -8.5945, -9.1318, -10.3513, -11.9699, -9.937, -10.6572, -8.2548, -10.872, -8.3196, -9.1381, -10.0266, -9.0272, -10.8528, -10.054, -9.1655, -10.53, -8.7083, -9.112, -8.9955, -10.0872, -9.6884, -8.0167, -8.9014, -10.7941, -10.0665, -9.5539, -10.7872, -11.2688, -10.3276, -10.7065, -10.1477, -8.0066, -10.4219, -9.8031, -10.5764, -10.1467, -9.4966, -9.5524, -10.9805, -9.9054, -9.3641, -9.9136, -10.0594, -10.6242, -11.0157, -11.9353, -10.8229, -9.5124, -9.1959, -10.5165, -8.3483, -10.774, -9.117, -8.3086, -8.2461, -11.1923, -10.9381, -8.6208, -11.6716, -9.7076, -11.7254, -10.5069, -10.9484, -11.2449, -11.5061, -10.1626, -10.2213, -9.6555, -10.8895, -9.8999, -10.451, -11.0232, -9.3782, -11.7049, -10.9419, -10.2425, -9.3228, -10.591, -9.7115, -10.6111, -8.6977, -9.2806, -10.6487, -10.954, -10.144, -10.5889, -0.032016, 0.43406, -1.1013, 0.34752, -0.36427, 1.6097, 0.20277, 2.2398, -0.89782, -1.1938, -0.77919, -0.17286, 0.72733, -2.4422, 0.9351, 0.86578, -0.092925, 1.2142, -0.49804, 0.94634, -1.0237, -1.1102, 1.9244, 0.27227, 1.1224, -1.1968, 1.6509, -1.1853, -0.72368, 0.39865, -0.83452, -1.2056, 0.68222, -0.81799, -0.58905, 0.31999, 0.083545, -1.0476, -0.71301, -0.67604, -1.5608, -1.2743, 0.98279, -2.1196, -0.60954, 0.57395, 1.3764, -1.2179, 0.31194, -0.54731
