, SignalFeature1_D1, SignalFeature2_D1, SignalFeature3_D1, SignalFeature4_D1, SignalFeature5_D1, SignalFeature6_D1, SignalFeature7_D1, SignalFeature8_D1, SignalFeature9_D1, SignalFeature10_D1, SignalFeature11_D1, SignalFeature12_D1, SignalFeature13_D1, SignalFeature14_D1, SignalFeature15_D1, SignalFeature16_D1, SignalFeature17_D1, SignalFeature18_D1, SignalFeature19_D1, SignalFeature20_D1, SignalFeature21_D1, SignalFeature22_D1, SignalFeature23_D1, SignalFeature24_D1, SignalFeature25_D1, SignalFeature26_D1, SignalFeature27_D1, SignalFeature28_D1, SignalFeature29_D1, SignalFeature30_D1, SignalFeature31_D1, SignalFeature32_D1, SignalFeature33_D1, SignalFeature34_D1, SignalFeature35_D1, SignalFeature36_D1, SignalFeature37_D1, SignalFeature38_D1, SignalFeature39_D1, SignalFeature40_D1, SignalFeature41_D1, SignalFeature42_D1, SignalFeature43_D1, SignalFeature44_D1, SignalFeature45_D1, SignalFeature46_D1, SignalFeature47_D1, SignalFeature48_D1, SignalFeature49_D1, SignalFeature50_D1, SignalFeature51_D1, SignalFeature52_D1, SignalFeature53_D1, SignalFeature54_D1, SignalFeature55_D1, SignalFeature56_D1, SignalFeature57_D1, SignalFeature58_D1, SignalFeature59_D1, SignalFeature60_D1, SignalFeature61_D1, SignalFeature62_D1, SignalFeature63_D1, SignalFeature64_D1, SignalFeature65_D1, SignalFeature66_D1, SignalFeature67_D1, SignalFeature68_D1, SignalFeature69_D1, SignalFeature70_D1, SignalFeature71_D1, SignalFeature72_D1, SignalFeature73_D1, SignalFeature74_D1, SignalFeature75_D1, SignalFeature76_D1, SignalFeature77_D1, SignalFeature78_D1, SignalFeature79_D1, SignalFeature80_D1, SignalFeature81_D1, SignalFeature82_D1, SignalFeature83_D1, SignalFeature84_D1, SignalFeature85_D1, SignalFeature86_D1, SignalFeature87_D1, SignalFeature88_D1, SignalFeature89_D1, SignalFeature90_D1, SignalFeature91_D1, SignalFeature92_D1, SignalFeature93_D1, SignalFeature94_D1, SignalFeature95_D1, SignalFeature96_D1, SignalFeature97_D1, SignalFeature98_D1, SignalFeature99_D1, SignalFeature100_D1, NoiseFeature1_D1, NoiseFeature2_D1, NoiseFeature3_D1, NoiseFeature4_D1, NoiseFeature5_D1, NoiseFeature6_D1, NoiseFeature7_D1, NoiseFeature8_D1, NoiseFeature9_D1, NoiseFeature10_D1, NoiseFeature11_D1, NoiseFeature12_D1, NoiseFeature13_D1, NoiseFeature14_D1, NoiseFeature15_D1, NoiseFeature16_D1, NoiseFeature17_D1, NoiseFeature18_D1, NoiseFeature19_D1, NoiseFeature20_D1, NoiseFeature21_D1, NoiseFeature22_D1, NoiseFeature23_D1, NoiseFeature24_D1, NoiseFeature25_D1, NoiseFeature26_D1, NoiseFeature27_D1, NoiseFeature28_D1, NoiseFeature29_D1, NoiseFeature30_D1, NoiseFeature31_D1, NoiseFeature32_D1, NoiseFeature33_D1, NoiseFeature34_D1, NoiseFeature35_D1, NoiseFeature36_D1, NoiseFeature37_D1, NoiseFeature38_D1, NoiseFeature39_D1, NoiseFeature40_D1, NoiseFeature41_D1, NoiseFeature42_D1, NoiseFeature43_D1, NoiseFeature44_D1, NoiseFeature45_D1, NoiseFeature46_D1, NoiseFeature47_D1, NoiseFeature48_D1, NoiseFeature49_D1, NoiseFeature50_D1
DataItem161, 0.14529, -0.015779, -1.5128, -0.22172, -2.5793, 0.07448, -0.3916, 1.2232, 1.3044, -0.34777, 0.21551, 0.4592, -0.79462, -0.77745, 0.39852, 0.21413, 0.92933, 0.76643, -0.50749, -1.4614, -0.42277, 0.22853, 0.073858, -1.3863, -0.58102, -1.7948, 1.6437, 0.39624, -0.42716, 0.16394, -1.0109, -2.953, -2.794, 0.4302, 0.10801, 0.39462, 0.55464, -0.62838, 0.033976, 0.20138, -0.3744, 1.7607, -0.13179, -1.9474, -0.0068493, 0.61697, -1.7026, 1.2548, 1.272, 1.3998, -1.4603, -0.91633, 0.025085, -0.31423, -1.9911, -0.37286, -0.22039, -2.3279, 0.39707, -0.62949, 0.34659, -1.0263, -0.81156, 0.42702, 0.69491, -1.098, 0.89989, 2.1057, -0.5545, -0.39674, -0.1425, -0.19447, 1.4419, -1.8182, -2.0065, -0.82839, 2.077, 0.69985, 0.21702, 0.77372, 0.5294, -0.41327, 1.2587, -0.73823, 0.83029, -1.1483, -0.78868, 0.74006, 1.3535, 0.27595, -0.67767, 0.71175, -0.2546, -0.81061, 2.0641, 0.044698, 2.133, 0.60706, 1.0333, 0.78707, 1.6689, -0.57074, -0.02982, -0.078343, 1.7474, 0.9793, 1.1632, -0.027244, 2.6909, 0.39321, 0.30999, -1.633, -0.64867, 0.58428, 0.71788, -1.1788, -0.74191, 0.088642, 1.1266, -0.22704, -1.4825, 1.1775, 1.0971, -1.2222, -0.31119, 0.63983, -0.048777, -0.36879, -0.8835, 0.041012, 1.0552, 0.56758, 0.20078, -0.96768, -0.81073, 0.85503, -0.44822, -0.33934, -0.94924, -0.094273, -1.534, 0.27074, 0.20807, -1.141, -0.24456, -1.0451, 0.84833, 0.0095889, 0.22607, -0.12826
DataItem162, 0.3154, 0.24581, -0.36763, -1.4323, -0.16847, 1.6948, 0.1594, 2.3356, -0.053856, -3.0946, -0.25206, -0.75801, 0.87543, -0.444, 0.99999, 1.3897, -0.14355, -0.3601, -2.0365, -0.52227, 0.31018, -1.998, 0.10215, 0.81233, -0.27188, -0.98773, -1.0743, -0.41865, -0.27382, 1.3692, -0.72786, -0.09697, 0.03028, 0.034646, -0.3599, 0.99237, 0.25929, -0.045743, 1.0138, -0.62208, -0.13689, -1.0717, 0.6533, -0.57615, 1.6505, -0.8827, 0.40537, -0.12692, -0.29813, 0.38256, 1.5636, 1.2191, 1.3238, 0.14629, 0.36828, 0.17463, -0.61908, 1.088, 0.79286, 0.08466, -0.030169, 0.53262, -2.7358, 2.0685, -1.4278, 2.7082, -0.063072, 1.8916, -1.2574, -0.30262, -0.63596, 0.41447, 0.55099, -0.37572, 0.64623, 1.1023, 0.9346, -0.96738, -0.41247, -0.654, -1.1271, -0.11252, 0.89174, 0.14591, -1.5061, -0.71099, -2.0684, -0.30376, 0.0099519, 0.51485, -1.3499, 1.0085, -1.1372, 1.9307, -0.93154, 0.40778, 0.70269, -0.28227, 0.8234, -0.95355, -0.15773, 0.35745, -0.27205, 0.23705, 0.34231, 0.57273, -0.031488, -0.79258, 1.4266, 0.53279, 0.22458, 1.7287, 0.49881, 0.49538, 0.67713, -1.0564, -0.55262, -0.92451, -0.84398, 0.92043, 0.95664, -0.97549, -1.1258, 2.2972, -0.40843, -0.99223, 0.51111, 0.48069, -0.36393, 0.74303, 1.2067, -0.51796, -1.2285, 0.3942, 0.19082, -1.3104, 0.16817, -1.0114, -0.86375, 0.76584, 1.4689, -1.556, -0.33461, -0.15741, -0.047548, -2.0064, -0.0095445, 1.8864, -0.34575, 0.97544
DataItem163, 0.59062, -1.7385, -0.70392, -1.5555, -0.95865, -0.66932, -1.113, -1.1169, -0.55913, -2.1614, -1.372, -1.2559, -2.92, -2.2573, -1.0352, -1.6165, -0.99834, -1.6531, 0.23936, -0.11142, -2.1708, -0.97992, 0.078142, -2.3956, -1.791, -2.7483, -1.1782, -0.80627, 0.35409, 0.1288, -0.62636, -0.2223, -1.8055, -1.4243, -0.98405, -1.3207, -2.0293, -0.011035, -0.24488, -0.38585, -1.9722, -1.6927, -1.3952, -2.8153, -1.4001, -1.0735, -0.83469, -1.4745, -0.69949, -0.21623, -2.3249, -0.47149, -1.2457, 0.10913, -1.9927, -2.5078, -0.09806, 1.1134, 1.2881, -0.86098, -1.5434, -3.5454, 0.49804, -0.51964, -2.79, 0.25944, -0.69526, -1.7076, 0.4337, -3.0363, -1.5376, -1.9576, -0.13909, -1.4415, -1.0213, -0.45396, -2.4246, -0.35472, -0.10718, 0.46287, -1.8332, -1.4626, -0.53387, 0.58941, -1.6215, -0.95972, -1.8601, -1.2237, -1.0324, -0.0067212, 0.031079, -0.011638, -2.6457, 0.095273, -1.2699, -3.7693, -0.94742, -0.79589, -1.5256, -1.4697, 0.14612, -0.37293, -1.991, 0.39209, 0.39417, 0.68022, -1.7967, 0.32797, -1.0871, -0.83084, -0.75315, 1.7503, 0.56664, -0.59729, -0.52915, 0.75576, -0.25495, -0.91449, 1.0231, 0.14543, -0.19337, -2.5044, 0.079195, -0.92005, 0.34701, 0.06929, 2.1195, -0.32925, -1.8042, -0.93244, 2.28, -1.8692, 1.0154, -1.502, 1.2459, -0.58584, -0.3318, 0.92421, 0.58584, 0.56568, -1.3375, 0.33052, -0.2363, 3.0607, 1.9069, 0.36878, -0.60923, -1.7787, 0.76669, -0.93549
DataItem164, -2.0455, 1.1012, 1.4093, 1.0198, -0.38739, -0.50972, -0.14054, -0.97198, -0.95252, -1.8007, -0.021961, 2.0802, -1.3939, 0.060481, 0.3852, 0.37234, 1.1396, 1.3605, 0.41217, -0.63703, 0.23198, 0.22577, 0.16195, 0.0082123, -0.34647, 0.42957, 0.076414, -1.0596, 0.43704, 1.078, -0.72819, -0.765, 0.34857, 2.0225, -0.37545, 0.21199, 1.4003, -0.36086, 0.96385, 1.3318, -1.0735, 1.0887, -0.3178, -0.49676, 1.4562, -0.28604, -0.30288, -0.14664, -2.1644, -1.3768, 0.65887, -0.28633, -0.45486, 0.847, 1.2327, -0.35472, 0.50381, -0.10101, -2.3494, 1.3708, -0.83604, -0.86843, 1.3248, -0.37224, -0.1226, -1.2898, 1.8173, 0.33901, 0.33208, -0.060876, -0.74437, -1.3917, -0.80324, 0.36647, -1.6408, -1.7241, 0.28823, 1.1741, 1.3276, -1.6872, 1.4267, -1.0986, 1.0812, 0.78252, -0.23366, 0.15408, -0.24929, -0.71509, 0.5145, -0.44721, 0.24622, -1.0275, -0.85254, -2.001, 0.0027623, -0.022352, 1.016, 0.0053177, -1.0785, 0.0023779, -0.42878, 0.2077, 0.94976, -1.049, -0.59805, -0.68794, -0.055939, -1.5866, 0.53538, 0.44369, -0.35664, -0.46874, 0.35746, 0.72555, 0.53175, -1.6712, -1.0098, -1.7217, -0.95029, -0.040466, -0.68129, -0.13032, -1.3968, -0.76326, -0.24324, -0.072993, -0.78575, 0.25113, -0.38569, 0.30362, 1.0018, -1.62, 0.52888, 0.57675, -0.11322, 0.054886, -0.5242, 1.0428, 0.34336, 1.574, 0.65517, 0.36447, 1.041, 0.50666, -0.87263, -0.72111, -0.29925, 0.22301, -0.043761, -1.8981
DataItem165, -0.61432, 0.5034, 1.6615, 1.1817, 0.7326, 1.4225, -0.30914, 0.88038, 1.3173, 2.0293, -0.5551, 0.10344, 1.5317, 0.77238, 0.46952, 0.73283, 0.34847, 1.3651, -0.98991, 0.41193, 3.1452, 2.5447, 1.0821, -0.481, 2.5869, 0.3594, 2.3667, 1.6897, 0.51922, 0.86461, 1.9866, 2.9024, 1.9404, 0.64739, 0.50176, 0.68231, 0.86229, 0.22616, 0.065624, 1.6252, 0.9023, 1.3112, 0.96093, 0.34271, 0.81601, 0.49933, 0.49075, 0.6009, -0.020305, 0.67466, -0.095227, 0.82799, 0.89376, 0.39505, 0.41689, 1.2826, 2.2122, -0.15669, 0.7567, 0.77326, -0.13142, 2.196, -1.1352, 1.8598, 0.74648, -0.031242, 1.507, 0.69006, 1.4167, 2.6263, 1.2389, 1.3291, 1.0849, 2.1583, 1.4184, -0.54795, 1.8123, 1.6146, 1.4575, 1.2633, 1.4035, 0.80458, 0.57047, 0.98131, 1.9056, 1.0835, 1.3108, 1.1794, -0.83286, 1.7083, 1.7515, 1.4809, 0.88809, 1.0349, 0.79941, -0.77884, -0.87494, 1.5698, 0.018545, 1.8063, -1.7305, 0.27945, 0.82379, 0.33944, -0.48476, -2.3844, 0.48236, -1.1814, -0.12126, 2.1936, -1.4647, -1.3817, -0.12249, -0.56867, 0.43272, 0.24844, 2.2127, -0.60091, 0.13189, -0.39869, 0.29639, -0.15623, -0.17126, -0.26168, 1.5184, 0.82271, 0.46261, 0.72409, -0.62614, 2.9699, -0.12361, -0.60511, -1.0711, -0.077393, -0.86305, -1.5805, 0.68204, 0.2587, 0.7707, -1.4288, -0.26124, -0.72357, -1.0834, -0.47104, -0.12875, 0.98207, -0.48805, 0.92799, -0.21708, -0.9191
DataItem166, -0.088873, 1.0875, -0.43547, 3.2289, 0.21529, 1.4743, 2.4313, -0.67064, 0.035841, -0.3288, 0.99963, 1.2056, 1.1044, 0.13205, 0.61512, 0.40346, 0.499, 1.5862, 1.62, 1.8627, 0.83665, 1.1107, 1.6007, 2.3741, 0.57811, 1.7701, 1.6025, 1.5274, 1.8972, 0.18471, -0.23412, 0.58985, 1.8954, 2.6491, 2.9273, 2.5869, 2.1995, 1.628, 1.4846, 1.5766, 1.2861, 0.90627, -0.89636, 1.8801, 1.5042, -0.30113, 2.2405, 2.3208, 1.0306, 0.48685, 0.33961, 0.2984, 1.5182, 1.9364, 2.7168, 3.6858, 0.99807, 0.54234, 0.58378, 0.039032, 0.4904, 1.5835, 1.5845, 1.4165, 1.9061, 0.8522, 1.3804, 0.095308, -0.47179, 1.3748, -0.32087, 2.7208, 0.72297, -1.003, -0.8955, -0.091448, 1.1266, 1.3522, 0.28957, 1.7049, 1.1707, -0.85088, 1.1371, 0.094913, -0.84587, 1.8836, 1.3632, 1.0849, 0.075944, 1.8184, 0.40964, 0.61192, 0.10177, 2.1944, 1.9461, 1.2112, 1.0571, 0.58553, 1.6097, 0.80878, 0.12871, -0.74099, -0.58895, -0.19941, -1.5793, -0.073221, 0.49413, 0.21923, 0.38563, -1.2278, -0.79986, -0.30549, 0.55278, -0.46774, -0.0099985, -0.47209, 0.34626, -0.64129, 1.1913, 0.077995, -0.7394, 0.02743, -2.1738, 0.61872, 1.1093, 0.77795, 0.91247, 0.77949, 0.5969, 0.20272, 1.2055, 0.9847, -1.0047, 0.14522, -0.82323, -0.88701, -0.36048, -0.96581, 2.1991, 0.76392, 1.183, 0.85237, -0.4982, 0.71456, -1.3333, 0.24834, 0.90091, 0.0066621, -0.45831, -1.7688
DataItem167, -1.9884, -2.0933, 0.43304, 0.50673, -0.58563, -0.96214, -1.8135, 1.3887, -1.6313, -0.26262, -1.1891, -0.91589, 0.49802, -0.48199, -0.72929, -1.5212, -1.3059, -1.8409, -0.41552, -0.36767, -0.043995, -1.2571, -1.1102, -0.93087, -0.37506, -0.30445, -0.82496, 0.30433, -1.3773, -2.7916, -1.6534, -0.71216, -2.9628, -0.40961, -1.9153, -2.1147, -2.0297, -1.6797, -0.60993, -1.6715, 0.40499, -0.19716, 0.3109, -1.2578, -0.38827, -0.87469, -0.4101, -2.7955, -0.68339, 0.4185, -0.31853, -0.15876, -1.2173, 0.14055, -1.5662, -1.5754, -1.9766, -0.72286, -0.63905, -0.92603, -0.39438, 0.34694, -1.3494, -0.56461, -0.13286, -0.40072, -1.0368, -0.60411, -1.9194, 1.3782, -0.89341, -1.0257, -2.7748, -0.79808, 0.083915, -0.21512, -0.8927, -0.86935, -2.0473, 0.072729, -1.8408, -1.1904, -0.85725, -2.6334, -0.18032, -1.417, 0.22978, 0.022631, -0.64862, -0.90409, -0.43624, -1.1269, 1.5951, -1.8333, -1.8357, -1.2519, 0.098276, -0.081186, -1.7988, -1.4781, 1.0332, 0.51623, -0.66401, 1.6964, -0.97207, 0.19679, 0.65066, 0.84788, 1.4238, 1.1276, -2.2448, 0.18806, -1.8612, -0.27094, 0.2605, -0.3309, -0.055733, 0.1254, 0.74237, 0.04946, 0.40699, 2.4251, 0.68482, -0.96389, 0.81811, -0.61161, -1.5148, -0.60261, -1.5696, 0.44076, -0.024783, 0.92418, -0.10921, 0.149, 0.29897, -1.9502, 0.39071, 0.21377, -0.6472, 0.63958, 0.75031, -0.029153, 1.242, -0.89079, -1.1927, -1.5359, 0.59008, -1.7907, -0.63235, 0.54578
DataItem168, -0.21357, -3.055, -1.6312, -2.395, -0.85019, -2.1787, -1.8629, -1.3091, -2.1847, -2.6405, -2.542, -2.6299, -2.405, -2.4485, 0.78151, -0.87804, -3.094, -1.5591, -1.5095, -0.091707, 0.57033, -2.9443, 0.15633, -2.1973, -2.0158, -0.68767, -1.0817, -3.3754, -1.8989, -0.54155, -1.245, -2.6328, -1.5785, -2.83, -1.8353, -3.0797, -0.67208, -1.9661, -2.1156, -2.8346, -4.2616, -1.1934, -2.5528, -2.8486, -0.9111, -2.9418, -2.6344, -3.2502, -3.5096, -1.6051, -2.7323, -1.7668, -3.9174, -3.519, -1.4759, -3.5296, -1.5149, -1.5349, -2.196, 0.28089, -1.8897, -2.8145, -2.1425, -3.0223, -1.3699, -1.2473, -3.727, -2.4984, -1.4387, -2.1985, -2.0015, -3.5923, -2.2537, -1.5524, -0.4856, -2.4407, -1.3696, 0.10975, -2.5236, -1.5868, -1.3537, -1.3755, -1.02, -2.3097, -2.8176, -1.7837, -1.3286, -1.8289, -1.4676, -0.79941, -2.7245, -1.1102, -2.0357, -0.31084, -2.4382, -2.7723, -2.0765, -2.7365, -1.4591, -2.4531, -0.1669, -0.079774, -0.51674, -0.49803, -0.61898, -0.86559, 1.3451, 1.7971, 0.53513, -0.73891, -0.94064, -1.0285, -0.66813, 0.012018, -0.012723, 0.19133, 0.62198, -1.1438, 0.59539, -0.088347, -2.6688, 0.50729, -0.78548, 0.96644, -0.2455, -0.88726, 1.7038, -1.2414, -0.20744, -0.50017, 1.105, 0.83638, 1.1715, -1.7884, 1.5895, -1.0881, -1.0739, -0.73358, 0.42624, 0.02501, -0.53575, 0.093479, 1.3156, -1.5953, 0.5276, 0.57435, 0.1468, 1.2324, -1.1716, 1.0482
DataItem169, -0.20617, -0.83738, 0.001639, -1.3948, -0.13425, 0.63502, -0.75701, -0.11948, -1.132, 0.91093, 0.12403, 0.32714, 1.9329, -1.2853, 0.25479, 0.50289, -1.4928, 0.33293, 0.067755, -1.1494, 0.89402, 1.1812, 0.16891, -0.93958, -0.62002, -0.22131, -0.54096, -1.057, -0.33317, 0.57393, 0.94502, 0.68888, 0.33471, -0.6859, 0.65342, 0.84916, 0.61295, 0.93793, 1.4033, 0.12972, 0.68833, -0.37403, 0.24712, -1.2419, -0.37588, -0.60577, 1.506, -0.8784, -1.0653, -1.7946, -0.4273, 1.1, 0.41034, 1.2724, -0.17306, 0.3613, 1.0852, -0.96778, -0.19087, 0.12837, -1.2599, -0.35603, -0.029246, 0.069132, 0.15995, 0.39822, 0.32452, -0.92765, -0.91927, 0.29849, 1.1953, -0.67966, 0.78093, -1.6928, 1.1069, 1.665, 1.5374, -1.8538, 1.2157, 0.025821, 1.4695, -1.4804, 1.4748, 0.22224, -0.52468, -0.7785, -1.5003, 0.97225, 2.111, -0.39279, -0.09536, 0.35906, 0.38308, -1.2611, 0.52131, 0.68035, -1.5944, -1.9437, 0.37601, 1.2251, 2.1377, 1.4176, 0.78127, -1.2824, -0.96583, 0.63791, 1.1114, -0.18682, 1.0735, -2.5484, -0.52716, -0.19719, 0.49655, -0.57542, 0.51964, 0.17124, 1.3262, -2.3384, 0.94958, 2.7961, 0.27643, 1.8067, 0.17608, -0.27915, -1.026, 1.4154, -0.026943, -0.47039, -0.44256, -1.0979, 0.07044, -0.09618, 0.63165, 0.23934, 1.2797, -0.22106, -0.36254, -1.7428, -0.59883, -0.68352, 0.055731, 0.82099, -1.2106, 0.48846, -0.39627, 0.64504, -0.55932, 0.29337, -2.4234, -1.0917
DataItem170, -1.5805, -0.82046, -0.057635, 0.081517, -0.28394, -1.9274, -1.6832, -0.37245, -0.63374, -0.20503, -1.7384, -1.1322, -2.1951, -1.1802, -1.3712, -1.0798, -0.066557, -1.2809, -1.1589, -1.0766, -0.63051, -0.68216, -1.2172, -2.0871, -3.4285, 1.9892, 0.45969, -1.9969, -0.1346, -1.6531, 0.14684, -0.74985, -4.1707, -0.27594, -1.8454, -0.72134, -1.6672, 1.372, -1.1757, -2.0575, -1.6682, 0.33631, -0.43349, -2.0171, -1.1101, -2.6362, 0.20732, -1.212, -2.1288, 1.0691, -0.94625, -0.90223, -0.33342, -1.8447, -0.6483, -1.3206, -1.9571, 0.53464, -1.3696, 0.1982, -2.1631, -1.5121, -1.8956, -1.3142, -1.6015, 0.19562, -0.13364, -0.836, 0.51585, -2.0459, 1.0314, -1.561, -1.3822, 0.020741, -2.2966, 0.05329, -1.3852, -0.26463, -1.6078, -0.90428, 0.16604, -1.1055, -0.66196, 1.6438, -1.4821, -1.8242, 1.1132, 0.121, 0.023713, -1.1413, 1.0562, -1.7743, 0.80742, -1.9913, -0.13723, -0.5586, -0.90937, -1.1359, 0.62716, -2.1578, 0.77836, 0.60952, -0.09514, 1.0645, -1.4374, 1.5993, 0.10507, -0.1109, -0.71346, 0.99566, -1.8922, -0.71193, 0.97076, -1.1032, 0.62516, -0.30529, -0.29918, -1.528, -1.0939, -0.51125, 0.083585, 1.5637, 0.96018, -0.058359, -0.17267, -0.65303, -0.31823, 0.068753, 0.42451, -0.26074, 0.083355, 0.72355, 0.73675, 0.036478, 0.93909, -0.37313, 0.59263, 0.62787, 0.22843, 1.2533, -0.38571, -0.65896, 0.86849, -0.56369, 1.2988, -1.0241, -0.268, -0.81907, 0.62349, -2.7357
DataItem171, -0.29926, 0.11788, -0.41637, -2.2619, -0.83345, 0.42089, 1.6645, 0.64037, -0.17501, 1.4481, -0.97384, -1.3507, 1.1612, 1.1165, 0.086628, 1.047, 1.8115, 0.12774, 3.1615, -0.75267, -0.064813, 0.47386, 2.2149, 0.18595, -1.0103, -0.069625, 0.63095, 0.95953, 0.44252, -1.5, -0.64665, -1.608, 0.98075, -1.466, -0.57197, 0.34236, -2.022, -1.8898, 1.6098, -0.55381, -1.4104, -1.1077, 0.28244, 0.60566, -1.3021, -2.8735, 0.79862, -0.51907, -1.0594, 0.34721, 0.31545, -1.2664, -0.090705, -0.5369, -0.89278, 0.43939, -0.3188, -0.40984, -0.56371, 0.76761, -0.83837, -0.77675, 0.78776, 1.1086, 0.63957, 0.29355, -0.1014, -0.30727, 0.41414, -0.2109, -0.94579, -0.044282, 1.0806, -0.50543, -0.1252, -0.85237, 0.6645, -0.62427, 0.028667, 1.3981, -2.0657, 1.0157, -1.2873, 1.1392, -0.57163, -0.41738, 0.075169, 1.6209, 2.2884, -1.4436, 0.059706, 0.61498, -1.5199, 1.3802, -2.285, 0.9379, -0.87447, 0.46824, 1.1865, 1.1499, 0.0034038, -1.1026, 1.1723, 2.3571, 1.3578, 0.2718, -0.2868, 0.14752, -1.5722, 0.71762, -1.7748, 0.89346, 0.67266, 1.6294, -1.1955, 0.65606, 0.081246, -0.55126, 0.14483, 2.9372, 0.36467, 0.012697, 0.1625, -0.17341, 0.020436, 0.14593, 0.9, 1.285, 0.37251, -1.1565, -0.67606, -1.1478, -0.75968, 0.93685, -1.4972, 0.039915, -0.54988, 1.3112, 0.21065, -0.77765, 0.90792, 0.58023, -0.26197, -0.021967, -0.079809, 0.97462, 1.5962, 0.05763, -0.27371, 0.074544
DataItem172, 2.3827, 3.2059, 1.0325, 3.2833, 1.3973, 4.8935, 2.8125, -0.097446, 0.036943, 2.5297, 2.2253, 1.7259, 2.0509, 1.7728, 0.31863, 1.1638, 2.3142, 2.6614, 2.4228, 3.1522, 1.2684, 1.0719, 3.7975, 3.5365, 2.3994, 3.2307, 1.9537, 2.091, 3.2315, 1.9685, 1.8254, 4.2621, 1.8383, 2.1987, 1.8156, 1.311, 0.2295, 3.2113, 1.7042, 2.596, 3.1689, 2.362, 1.4405, 0.059711, 1.3323, 2.2906, 1.2019, 0.9999, 3.1659, -0.70794, 2.2596, 1.5094, 1.3065, 2.6076, 2.1565, 2.352, 3.1724, 1.8975, 2.3671, 0.079716, 0.8353, 1.717, 3.4359, 1.0334, 2.1422, 3.617, 2.1664, 0.5751, 1.9556, 1.147, 2.923, 2.5744, 2.03, 1.0355, 2.2395, 0.35293, 1.5904, 2.4317, 2.8657, 2.6631, 1.2232, 1.7398, 2.6504, 3.7066, 2.6103, -0.15761, 4.0112, 2.1436, 2.4529, 0.81108, 2.055, 1.2916, 2.5699, 4.1021, 1.8874, 2.0283, 2.4594, 1.0764, 2.1555, 2.7487, 0.6963, 0.2095, 1.4831, -1.2767, 1.504, -2.2946, -1.7765, 2.0538, 2.3882, 0.2184, 0.94495, -0.16986, 1.6678, -2.1463, 1.715, 0.16577, 0.86462, -1.8542, 0.21514, -0.48704, -1.1801, -0.054883, 0.17203, -0.68738, -1.5029, 0.99923, 1.0604, 1.6201, -0.63662, -0.5657, 0.80901, -0.28625, 1.1745, -1.1563, -1.2884, -0.082458, 1.4501, -0.35131, -1.622, 1.641, -0.31769, -0.84376, 0.79926, 0.27164, 0.67304, -0.18845, 1.0128, -0.69383, -0.91909, -0.95063
DataItem173, 1.3627, 0.24433, 1.1028, 1.6196, 3.6173, 1.7214, 1.9125, 1.5479, 0.50188, 3.6125, 1.9076, 1.9433, 2.7857, 2.0659, 1.8088, 3.4184, 1.6451, 2.4861, 2.321, 3.0885, 2.3919, 1.8565, 2.8945, 2.4224, 1.9621, 2.5919, 2.4918, 2.3631, 2.5371, 1.0331, 1.5325, 2.2869, 1.4905, 1.3285, 2.1193, 1.4315, 1.4349, 1.1493, 1.335, 1.0674, 3.235, 1.8941, 3.2431, 1.0487, 1.0372, 2.551, 2.716, 0.18577, 1.6921, 2.4852, 0.65153, 2.1553, 2.365, 1.8627, 1.7723, -0.20235, 2.4985, 2.5997, 0.92377, 2.857, 2.0637, 2.0125, 2.5354, 0.64274, 1.2275, 1.2494, 2.6482, 1.0748, 0.97372, 3.1069, 0.49437, 1.3025, 3.0902, 0.022949, 2.7583, 1.9632, 1.9299, 2.2333, 1.0348, 4.0403, 2.4544, 2.1202, 2.1511, 1.4394, 2.6189, 4.109, 1.9256, 1.5331, 1.0674, 2.2585, 1.866, 1.3012, 2.3581, 2.4388, 2.2806, 2.6532, 2.1345, 1.4276, 2.8324, 1.3407, 1.0362, -1.2639, -0.18378, -1.0019, -3.0331, 1.3726, 1.1488, -0.74136, -0.27595, -0.77002, -0.41098, 0.86998, 0.21937, 0.34967, -0.69017, 1.3577, -1.0945, 0.6776, 0.37139, 0.1273, 0.28626, 0.12599, 0.098523, 0.15747, -1.4644, 2.4893, -1.6503, -1.2038, 0.95248, -0.29197, 0.96679, 1.311, -0.5904, 0.19547, 0.47941, -0.93791, 0.59939, 2.9177, 1.0373, -1.2727, 0.32661, -1.4173, -0.36905, 1.1725, 0.45072, -0.48791, 0.1864, 0.26501, -2.5968, 0.79143
