, SignalFeature1_D1, SignalFeature2_D1, SignalFeature3_D1, SignalFeature4_D1, SignalFeature5_D1, SignalFeature6_D1, SignalFeature7_D1, SignalFeature8_D1, SignalFeature9_D1, SignalFeature10_D1, SignalFeature11_D1, SignalFeature12_D1, SignalFeature13_D1, SignalFeature14_D1, SignalFeature15_D1, SignalFeature16_D1, SignalFeature17_D1, SignalFeature18_D1, SignalFeature19_D1, SignalFeature20_D1, SignalFeature21_D1, SignalFeature22_D1, SignalFeature23_D1, SignalFeature24_D1, SignalFeature25_D1, SignalFeature26_D1, SignalFeature27_D1, SignalFeature28_D1, SignalFeature29_D1, SignalFeature30_D1, SignalFeature31_D1, SignalFeature32_D1, SignalFeature33_D1, SignalFeature34_D1, SignalFeature35_D1, SignalFeature36_D1, SignalFeature37_D1, SignalFeature38_D1, SignalFeature39_D1, SignalFeature40_D1, SignalFeature41_D1, SignalFeature42_D1, SignalFeature43_D1, SignalFeature44_D1, SignalFeature45_D1, SignalFeature46_D1, SignalFeature47_D1, SignalFeature48_D1, SignalFeature49_D1, SignalFeature50_D1, SignalFeature51_D1, SignalFeature52_D1, SignalFeature53_D1, SignalFeature54_D1, SignalFeature55_D1, SignalFeature56_D1, SignalFeature57_D1, SignalFeature58_D1, SignalFeature59_D1, SignalFeature60_D1, SignalFeature61_D1, SignalFeature62_D1, SignalFeature63_D1, SignalFeature64_D1, SignalFeature65_D1, SignalFeature66_D1, SignalFeature67_D1, SignalFeature68_D1, SignalFeature69_D1, SignalFeature70_D1, SignalFeature71_D1, SignalFeature72_D1, SignalFeature73_D1, SignalFeature74_D1, SignalFeature75_D1, SignalFeature76_D1, SignalFeature77_D1, SignalFeature78_D1, SignalFeature79_D1, SignalFeature80_D1, SignalFeature81_D1, SignalFeature82_D1, SignalFeature83_D1, SignalFeature84_D1, SignalFeature85_D1, SignalFeature86_D1, SignalFeature87_D1, SignalFeature88_D1, SignalFeature89_D1, SignalFeature90_D1, SignalFeature91_D1, SignalFeature92_D1, SignalFeature93_D1, SignalFeature94_D1, SignalFeature95_D1, SignalFeature96_D1, SignalFeature97_D1, SignalFeature98_D1, SignalFeature99_D1, SignalFeature100_D1, NoiseFeature1_D1, NoiseFeature2_D1, NoiseFeature3_D1, NoiseFeature4_D1, NoiseFeature5_D1, NoiseFeature6_D1, NoiseFeature7_D1, NoiseFeature8_D1, NoiseFeature9_D1, NoiseFeature10_D1, NoiseFeature11_D1, NoiseFeature12_D1, NoiseFeature13_D1, NoiseFeature14_D1, NoiseFeature15_D1, NoiseFeature16_D1, NoiseFeature17_D1, NoiseFeature18_D1, NoiseFeature19_D1, NoiseFeature20_D1, NoiseFeature21_D1, NoiseFeature22_D1, NoiseFeature23_D1, NoiseFeature24_D1, NoiseFeature25_D1, NoiseFeature26_D1, NoiseFeature27_D1, NoiseFeature28_D1, NoiseFeature29_D1, NoiseFeature30_D1, NoiseFeature31_D1, NoiseFeature32_D1, NoiseFeature33_D1, NoiseFeature34_D1, NoiseFeature35_D1, NoiseFeature36_D1, NoiseFeature37_D1, NoiseFeature38_D1, NoiseFeature39_D1, NoiseFeature40_D1, NoiseFeature41_D1, NoiseFeature42_D1, NoiseFeature43_D1, NoiseFeature44_D1, NoiseFeature45_D1, NoiseFeature46_D1, NoiseFeature47_D1, NoiseFeature48_D1, NoiseFeature49_D1, NoiseFeature50_D1
DataItem152, 0.081187, -0.3517, -0.77717, -0.77562, -1.4722, 1.461, -0.74381, -1.1126, -0.36203, 0.21254, 0.89443, 0.35747, 0.85188, -0.73545, 1.4493, 0.29926, -1.7711, -0.16414, 0.97455, -0.78477, 0.62619, 0.23748, -0.40882, -1.7011, 0.74536, 0.6941, -1.4978, 1.217, -0.1599, -0.089536, 1.2455, 0.75611, -0.99089, 0.20325, 0.35748, 1.3692, 0.61609, 0.12645, 0.4971, 0.38026, -0.034415, 0.97489, -0.45851, 1.5022, 0.44483, -0.54345, -0.43846, -0.43729, 1.7206, 0.31367, 1.0534, 0.4734, -1.4719, 1.4215, -0.93494, 0.56099, -2.2983, -1.7465, 0.38239, 1.8315, -0.7244, 0.97243, 0.12248, -0.64756, 0.13053, -0.62992, -0.67965, 0.18113, -0.11089, -0.22099, 0.22215, 1.034, 1.2945, 1.6615, 0.31299, -0.38913, 0.62306, 0.47184, 0.29971, -1.1667, -0.15536, -0.43113, -0.90825, 1.1566, 1.9127, 1.2499, -0.38563, 1.3405, -1.618, 1.777, -0.86616, 0.85096, -1.4691, -0.72322, 1.2386, -0.17764, 0.73076, -0.73468, 2.019, 1.0648, -0.42885, -0.2018, 1.7335, -1.5838, -1.1189, -0.24415, 0.68572, 0.34237, 0.16238, -0.79901, -0.58928, 0.35191, 0.38603, 0.97391, 0.9379, 0.49433, 0.13468, 0.72943, 0.39787, 0.79759, 0.92755, 0.3188, -0.74972, 0.54898, -0.79698, 0.69706, -0.12577, 0.71493, 2.1917, 0.053149, 0.32121, -0.27405, 0.70462, -0.25867, 0.68676, -0.11903, -0.3335, 0.79547, -0.77578, -0.76188, 0.45754, -1.3869, 0.069023, 0.34686, -1.6566, -0.050896, 0.58351, 0.78737, 1.8169, 1.0542
DataItem153, -10.1113, -8.7479, -9.208, -10.0883, -9.6398, -10.1598, -8.8671, -10.1837, -7.966, -9.7404, -9.7177, -9.6648, -10.8651, -9.5359, -11.4428, -9.9683, -10.296, -10.2309, -9.1281, -10.4676, -8.8374, -10.1693, -10.0604, -9.0094, -9.1762, -9.3207, -9.508, -9.342, -9.2976, -9.5287, -10.8501, -9.1384, -9.3615, -9.7556, -10.7646, -10.6038, -8.6669, -9.4063, -10.412, -11.1272, -10.9844, -7.3392, -10.4262, -11.6783, -10.526, -10.724, -10.759, -10.9172, -11.6852, -9.8169, -10.3075, -9.47, -10.4382, -9.7051, -11.2079, -10.0832, -10.6405, -9.7882, -10.3894, -9.3628, -9.3904, -9.9706, -9.2787, -9.2892, -10.6234, -9.6559, -10.381, -8.2846, -9.5279, -10.8689, -10.7961, -9.8864, -9.9918, -10.8181, -10.8073, -11.2835, -9.7829, -10.8191, -9.1929, -12.3712, -9.4511, -10.8297, -11.2165, -8.5515, -10.6767, -9.4868, -10.5895, -10.2372, -10.3253, -11.7387, -10.124, -9.6425, -10.3792, -9.878, -9.602, -9.1952, -10.4287, -10.1561, -9.1598, -10.7472, 0.69472, 2.0964, -0.096625, 1.3732, 0.63024, 0.15714, 1.1547, -0.12418, -0.8723, -0.87574, 1.1307, -0.594, 1.2021, -0.37362, -0.41734, 2.0157, -1.4701, 0.10513, 0.61512, -1.6206, 0.28365, 0.93835, 0.28035, -1.1864, 0.28763, -1.2046, 0.68453, -2.4419, 1.4337, -1.2439, -0.71224, 0.22376, 1.0953, 2.5392, -0.53133, 0.18031, -0.69315, 1.3996, 1.1859, 2.8938, 0.80576, -1.2901, 0.73843, 0.065514, -0.78075, 0.95844, 1.2357, -1.2107, 1.5575, -0.28655
DataItem154, -10.7801, -7.2859, -9.7845, -10.3141, -10.513, -12.08, -9.6086, -10.1498, -11.2135, -10.6346, -9.8671, -10.7541, -10.841, -9.5488, -10.2848, -11.9774, -8.4288, -9.595, -10.1218, -10.7735, -9.7351, -9.2493, -9.5043, -9.2352, -10.3372, -10.4899, -8.864, -7.9881, -12.1601, -10.3759, -9.9192, -10.4657, -8.9796, -11.953, -10.7533, -10.2328, -9.5946, -9.9283, -9.3502, -10.433, -10.3794, -9.5606, -11.6552, -10.8603, -10.9758, -9.4261, -10.3822, -9.0387, -9.5781, -10.9, -8.5863, -9.1554, -10.0554, -9.6932, -9.4468, -9.4297, -10.4074, -10.4436, -9.4446, -10.8885, -11.5252, -8.9778, -8.65, -10.3123, -10.0052, -10.4211, -10.9125, -7.6109, -9.962, -9.8106, -10.3826, -8.7655, -11.3131, -8.6591, -10.0077, -9.6161, -10.1081, -7.7823, -9.1116, -9.9648, -12.1367, -7.1859, -10.9221, -8.1969, -10.3574, -8.8674, -11.4544, -7.7104, -10.4824, -9.2807, -10.5315, -11.292, -9.7227, -8.6445, -10.8601, -9.9071, -9.1807, -10.2357, -10.6771, -9.8057, -0.48974, -0.43579, -0.487, -0.74836, -0.25863, -0.44609, -0.29145, 0.092421, 0.67643, -1.2725, 0.56433, -1.0238, 0.14585, 1.4916, -1.1252, -0.09827, -0.55523, 0.72859, 0.25607, -0.14501, -0.56084, -0.34691, 0.084234, -0.34172, -0.99771, 0.41354, 0.8551, 0.46839, -0.85542, 0.91493, -0.32446, -0.78541, -0.66554, 0.75352, 1.7948, 0.88196, 0.51929, 0.40281, 1.0437, 0.89469, -1.2656, -0.43505, 0.49821, -0.3108, 1.1491, 0.57353, -0.40654, -0.15178, -1.8405, -0.97153
DataItem155, -9.6978, -8.5088, -9.8716, -9.6683, -11.1545, -10.7578, -9.746, -11.0284, -8.5756, -10.1081, -10.8523, -11.0804, -10.1828, -8.2952, -10.1283, -9.7284, -9.56, -11.3643, -8.2544, -9.1948, -9.9734, -9.998, -10.8768, -10.0723, -8.011, -8.7759, -9.4183, -9.8822, -10.1977, -10.5783, -10.8084, -8.8479, -9.784, -9.7778, -12.073, -9.9698, -11.2657, -10.3726, -9.7527, -8.9629, -12.561, -10.3145, -9.9701, -9.852, -9.079, -10.1673, -9.2, -10.5315, -10.6237, -11.1612, -12.2623, -9.8854, -8.1757, -9.9638, -10.8027, -12.2209, -10.233, -10.7101, -10.4104, -10.3288, -10.2944, -8.9214, -10.5588, -9.5368, -10.5969, -9.3468, -8.8166, -8.9306, -8.3845, -10.0094, -11.4798, -9.0445, -10.7323, -10.4135, -8.3371, -10.0346, -9.8266, -7.8488, -8.8996, -11.9101, -8.5314, -10.6899, -8.9977, -9.5744, -12.7531, -12.2055, -9.8929, -11.0464, -9.776, -8.6605, -11.4398, -9.117, -9.6719, -10.2997, -9.7507, -9.8684, -10.7492, -10.4503, -8.6233, -9.7664, 0.73485, -0.3532, 1.16, -1.5485, 1.5628, -0.22818, -0.26474, 1.4334, 0.63416, -2.4041, -1.454, 0.6951, 0.45351, 0.62803, -0.020186, 0.21378, -1.1441, 0.1612, -0.23317, -0.11711, 0.84859, -2.1042, -0.30294, 0.095798, 0.19165, 1.7064, 1.5806, 0.76269, -1.7939, 0.95117, 1.0456, 0.31283, 1.0134, -0.19978, 0.69821, -0.31066, -0.45612, 0.65283, -0.87572, 0.51907, -0.71376, 2.0422, -1.7715, -0.92395, -1.1099, -1.456, -1.1732, 0.22296, 0.24571, 0.061561
DataItem156, 10.9237, 10.0332, 12.08, 10.3438, 11.7479, 9.8517, 10.5138, 10.5625, 10.193, 10.7851, 10.5993, 11.6575, 9.3225, 10.1863, 9.4323, 9.9966, 11.5141, 10.07, 10.2204, 10.3269, 8.6197, 9.7257, 11.2618, 10.5583, 10.3464, 8.574, 10.0269, 9.8073, 10.1975, 8.2683, 10.2235, 8.4322, 10.931, 10.2296, 9.0322, 9.2295, 8.3865, 8.5269, 9.0898, 9.706, 10.0989, 10.4993, 8.3163, 10.5032, 11.4487, 11.815, 7.8709, 8.7885, 9.8008, 8.8081, 8.5371, 10.0777, 10.2173, 9.6623, 9.2404, 9.6364, 9.9857, 10.8304, 9.0975, 9.7221, 9.2336, 9.5615, 10.6428, 9.9132, 7.5739, 8.9678, 11.429, 8.5885, 8.7353, 9.4741, 8.6822, 11.0568, 10.3476, 9.6077, 11.303, 10.7553, 8.899, 10.3973, 10.7589, 11.0909, 10.7354, 10.4624, 10.1628, 10.6304, 9.9617, 10.1956, 10.1528, 9.3504, 9.7297, 9.3989, 10.4604, 10.5486, 10.7961, 9.82, 9.438, 10.1135, 9.3199, 9.2452, 10.1051, 9.8401, -0.66321, -0.4934, -0.42806, -0.48944, -0.59085, 0.97254, -0.42566, 1.2446, -0.83626, -1.2671, 0.6432, 1.3042, -0.15224, 0.61057, 1.5465, 0.43464, -0.2575, -0.0048671, 0.082329, 0.40502, 0.65848, 0.40345, -0.13364, -0.83426, 0.67966, -1.2718, -0.56411, 0.2068, -0.86739, 1.1537, 0.057347, 0.46211, -0.5786, 0.32002, -0.34759, 0.1594, -0.97312, -0.051839, -0.88371, 0.99326, -0.2988, -0.38091, -0.56384, -0.99319, 0.36503, -0.04761, -0.28846, 0.49161, 1.104, 1.4242
DataItem157, 10.1384, 13.0031, 10.4591, 9.7691, 8.7427, 7.9972, 10.2736, 9.4282, 10.004, 8.7937, 11.0277, 9.2395, 8.7739, 10.6055, 9.4776, 9.6239, 9.0666, 6.8445, 8.1203, 7.8472, 9.6201, 10.8841, 10.2227, 9.9294, 8.7862, 10.7697, 8.6279, 8.0006, 10.5794, 8.7927, 10.7606, 8.4721, 9.2339, 8.5754, 9.887, 8.0515, 11.1063, 8.8075, 8.5168, 9.1701, 11.8176, 10.4491, 10.5337, 9.8321, 9.6107, 11.0359, 10.773, 10.3718, 9.1925, 10.5272, 10.8967, 9.3569, 10.2265, 8.6691, 9.8929, 12.668, 10.5727, 10.082, 10.3907, 8.9047, 11.557, 9.2771, 9.7362, 9.5576, 10.0332, 10.3349, 10.793, 11.3652, 11.0389, 9.9177, 9.9055, 10.2084, 10.8404, 8.4799, 11.3314, 10.5263, 8.7286, 7.7225, 9.0464, 9.6763, 9.2528, 10.0289, 11.296, 10.714, 9.8513, 10.0519, 9.6155, 10.6966, 10.5712, 11.2125, 8.9058, 10.0947, 8.563, 11.4405, 11.6521, 9.4332, 10.811, 9.8776, 7.5741, 8.8658, -2.2277, -0.20028, -0.35266, 1.8712, -2.3507, -0.49178, -1.8333, 0.8289, -0.80303, 0.3123, 2.0872, -0.66438, -0.72375, 0.33929, 0.53737, 1.2006, -1.1864, 0.68561, -0.78454, -0.82696, 0.18429, -1.7556, 2.2324, 1.2348, 1.2554, 0.79551, 0.26446, 1.5542, -0.75214, -0.7975, -0.61374, 0.025472, -0.21182, 0.32117, 0.51511, -1.712, -1.35, 1.4164, -0.43419, 1.1118, 0.55749, -0.45672, -0.18165, 1.5139, 1.271, -0.78175, 0.33973, 0.86081, -0.49013, -0.13835
DataItem158, 11.2874, 9.7669, 9.5639, 10.9556, 8.7035, 9.6747, 10.2966, 8.5022, 9.0013, 8.9266, 11.4826, 11.6117, 10.2847, 9.6377, 9.6347, 8.595, 9.619, 10.4563, 10.504, 10.4974, 10.469, 9.0844, 10.5316, 9.2411, 9.4629, 9.8564, 10.812, 10.5225, 9.1858, 11.294, 10.1185, 8.9456, 9.8699, 9.2138, 10.3556, 8.5987, 10.8351, 9.7776, 9.477, 7.7152, 8.8986, 8.6231, 11.7157, 9.4758, 12.1697, 10.6712, 9.7106, 9.987, 10.8843, 10.1333, 9.1477, 10.2407, 10.4717, 9.4512, 8.3699, 9.7189, 10.0226, 10.8208, 8.5157, 9.9895, 10.9241, 10.1373, 8.6267, 11.5443, 8.3508, 9.3283, 8.6395, 9.5624, 7.7142, 9.4914, 10.7763, 11.2416, 11.6348, 8.7878, 10.5822, 9.9457, 11.7146, 8.6635, 9.2717, 9.1356, 9.6977, 9.4415, 9.3061, 10.4269, 10.6707, 9.3114, 11.254, 9.9132, 8.7257, 10.6226, 10.2846, 9.3771, 9.4279, 10.0442, 9.1783, 11.6837, 9.9907, 9.3615, 9.6391, 11.3135, -0.99997, 1.0907, -0.7769, -1.2578, 0.81586, 1.4377, -1.6118, -0.67199, 1.2081, 0.19085, 0.92, -0.88824, 0.2552, -0.87064, 0.26773, -0.46216, 0.21129, 0.23033, 0.7878, -0.18899, 0.10731, -0.91402, 0.75871, 2.0827, 1.1204, -1.1531, -1.238, 0.30778, 0.4696, 0.49541, -0.16342, -0.84929, 0.41782, -0.95158, 0.20175, 0.59545, 0.11182, 1.3417, 1.6886, 1.065, -1.6872, -0.73954, -1.1403, -1.1114, -0.24142, -1.1073, -0.55279, 0.66838, 0.55765, 0.43739
DataItem159, -0.18256, 0.96529, 1.6209, 0.0022642, 0.47403, -0.32965, 0.49194, -0.82577, 0.13648, -0.61359, 0.92021, -0.66063, 0.086594, 1.1721, 1.2826, -0.18259, -0.99692, -0.22251, -0.10023, -0.13225, 1.1827, 1.6133, -1.1782, -1.913, -1.4497, -0.89632, 0.36829, -0.5811, 0.5549, 0.78602, -0.57599, -0.036488, -0.31246, 0.26901, -0.24718, 0.21447, 0.16516, -2.2024, 1.4775, -0.72674, -0.53827, 0.39455, 0.52911, 0.14244, 1.504, 0.94323, -1.3757, 1.2799, 0.7493, 1.0412, 0.44819, 1.794, 0.75059, -0.90783, 0.48687, 0.70205, -1.1931, -0.36823, -1.7295, -0.35377, -0.40502, -0.57853, 0.073502, 1.6082, -0.517, -0.14166, 1.3142, 1.1452, -1.4534, -0.73896, 0.45142, -0.58151, -0.068801, 1.0068, 0.48879, 0.24966, -1.0429, 0.96287, -0.74044, -0.58163, -0.31435, 0.11882, 1.4661, 0.42319, 0.55994, 1.5615, -1.2409, -0.42682, -0.24126, 0.36601, -2.3341, 0.20929, -0.393, -0.67906, -0.38513, -1.6762, 0.21045, 1.7807, 1.8653, 0.78215, -0.27185, -0.086342, 0.63701, 1.66, -0.44897, 2.7931, 0.21443, 1.0888, 0.4816, -0.038851, 0.99778, -0.36007, -1.6665, -1.1561, 0.61314, -1.8866, 0.36878, 0.01011, 1.4599, -1.1792, 0.34115, -1.4285, -1.5064, -0.27674, 1.1901, -1.2516, 0.60694, 0.15538, -0.049789, 0.068558, 0.81625, -1.7158, -0.44219, 1.9142, -0.7283, -1.4789, 0.78725, -1.5468, 0.16664, 0.54805, -0.36731, -1.1951, -0.21762, 1.3536, -0.030351, -1.1555, 1.4616, -0.39981, -1.999, 0.87377
DataItem160, -11.6029, -10.0573, -10.8326, -10.761, -10.0305, -9.3167, -10.3617, -9.8234, -9.7919, -10.0088, -9.7905, -11.0688, -10.6062, -9.6967, -11.9356, -11.7047, -10.7949, -9.1771, -12.642, -10.602, -10.3434, -9.7992, -9.4012, -11.1676, -8.515, -10.3834, -10.1389, -10.3873, -10.2132, -10.4356, -9.0117, -8.7572, -10.9415, -10.4232, -9.3363, -9.6456, -10.3874, -9.451, -10.3407, -11.2514, -8.2628, -10.2036, -7.6189, -9.3113, -10.0301, -9.6678, -8.6036, -10.2136, -8.4401, -10.5066, -10.5821, -10.2156, -11.9145, -8.7755, -10.875, -9.0959, -10.4454, -9.154, -10.4148, -10.2601, -8.9879, -11.0667, -8.7888, -10.2609, -9.1845, -8.6511, -11.5299, -9.8343, -10.5905, -9.8984, -12.3485, -9.5743, -9.4938, -9.6026, -11.9403, -9.4807, -11.0897, -9.9748, -9.326, -9.6186, -8.6552, -9.9016, -9.1145, -9.7081, -10.0955, -10.1593, -9.8824, -10.6212, -11.2591, -9.6183, -10.5697, -11.4076, -10.6518, -9.1824, -11.156, -10.3936, -11.259, -8.0589, -9.2176, -11.3689, 1.485, -0.4468, 0.86833, 1.1121, 0.52885, 0.85122, 0.36012, 0.38082, 0.20858, -0.86365, 1.0722, -1.1456, -0.73215, 0.038653, -0.27269, 0.36072, -0.42113, -0.54071, -1.0868, -0.91095, 0.90341, -0.69406, 0.082024, -1.208, 0.28859, 0.96556, 1.1484, 0.053796, 0.52688, 1.1912, 1.6014, 1.7175, -0.88833, -2.369, -0.48787, 0.075724, -0.296, 0.81763, 1.4831, 0.062904, 0.86932, 0.8786, 0.59592, -0.25537, -0.13033, -0.40139, -1.1052, 1.8727, 0.26135, 0.45908
DataItem161, -11.048, -9.4498, -10.0181, -8.9973, -8.4923, -9.6392, -9.1124, -10.1909, -9.9033, -10.9004, -10.5752, -9.4923, -10.1955, -10.6425, -10.1512, -10.5324, -10.2285, -10.3496, -9.1495, -10.7099, -10.6618, -12.6178, -9.7095, -10.1592, -9.1342, -9.3157, -9.2725, -11.3322, -8.1927, -8.7984, -9.5702, -11.2353, -9.8765, -10.7551, -10.6119, -8.1755, -9.907, -10.9147, -8.4087, -9.4697, -12.1997, -10.0342, -9.5805, -9.4967, -9.884, -10.0603, -8.6183, -11.2432, -10.9477, -10.5224, -10.3962, -9.636, -8.9458, -9.6232, -8.1945, -10.2098, -9.6007, -10.6703, -10.4677, -10.2072, -9.7434, -11.3199, -9.2848, -10.4981, -10.0472, -10.8718, -9.1827, -9.9961, -9.3115, -9.2364, -8.3637, -9.1232, -11.2766, -10.4692, -10.7073, -9.1829, -10.1862, -10.786, -9.0613, -10.8509, -10.174, -10.3129, -11.3748, -11.1478, -10.7901, -9.757, -10.6338, -10.4672, -9.2202, -11.8455, -10.7169, -12.4221, -8.8212, -10.0848, -11.1173, -10.6781, -10.1857, -9.8574, -9.8177, -10.7278, 0.47993, -1.157, -0.89713, 0.2305, 0.71877, -1.4848, 1.8807, 1.1259, -0.2513, 0.43932, 0.81536, 3.2911, 1.3408, 0.015242, -0.59673, -0.231, 0.62218, 1.2909, -0.78143, -0.80644, 1.4741, -0.99995, 0.83991, -0.64394, 1.0412, 1.3049, 1.1078, -1.2591, 1.6274, 1.6568, 0.77436, 0.73504, -1.0761, 0.97789, -0.95323, 0.030747, -0.38972, 0.40561, 0.59044, -0.0019033, 1.0338, 0.41293, -0.77396, -0.67589, 2.7008, 1.0681, -0.99479, -1.884, -1.046, -0.48181
DataItem162, 1.1848, -0.70756, -1.4829, 0.11453, -1.1361, -1.2112, -1.0504, 0.07788, 0.94299, 0.78863, 0.46818, 1.5205, 0.77151, -0.16599, -0.74459, -0.22984, -2.1191, -0.69921, -0.54712, 0.6804, -1.1785, -1.2658, -1.1093, -2.0602, 1.4441, -1.2143, -0.11998, 1.094, 0.52892, 1.3355, 0.22463, 0.73735, -1.8039, -0.85697, 0.32593, 0.79623, 0.82336, 0.20651, -0.07289, -0.8843, 0.19748, -0.56332, -0.24697, -0.59226, -0.22301, -0.31435, 0.40522, 0.85872, 0.099547, -0.64262, -0.79999, -0.023655, -0.94518, -2.6292, 0.092818, 1.1026, 1.1832, -0.7769, -0.4046, -1.4681, -0.3438, -0.32309, 0.086961, -0.063372, 1.0641, -1.4637, 0.60822, -1.4691, 0.49751, 1.0429, -1.3799, -0.10031, -1.5598, 0.16029, -0.80718, -1.6536, -0.050203, 1.1075, 0.032299, 1.206, -0.17519, -0.30109, 0.89977, 2.164, 0.74718, 0.10978, 0.41934, -0.97392, -0.073362, 0.44286, 0.47174, 0.042297, 2.0222, 0.025721, -1.1681, 0.00067319, 1.2138, -0.052308, -1.1657, 2.1778, 0.19487, 0.77671, -1.167, -0.24005, -0.96964, -0.95745, -1.3566, 1.1258, -0.23508, 0.24854, -0.50267, -0.31958, 0.86475, -0.18049, -0.30871, -1.2127, 1.8744, -0.26435, 0.5681, 0.9195, 0.3635, -0.58949, 0.036135, -0.49121, 0.11405, 1.5529, -0.13111, 1.2972, 1.0216, 0.75108, -0.013406, -0.3717, -1.9196, 1.1629, -2.1034, 0.17949, -0.31531, 0.98006, 1.4087, -2.5183, 1.5494, 0.35913, 1.1727, 2.5948, 2.1215, 0.054275, -0.0871, 1.4274, 0.12993, 1.6435
DataItem163, 9.3565, 10.6666, 9.9393, 8.685, 8.8212, 9.8726, 9.9761, 8.7162, 9.0104, 11.6735, 9.0242, 9.7378, 8.507, 10.3181, 9.3753, 10.3909, 9.9135, 8.3725, 9.4042, 11.1276, 8.2046, 9.9926, 9.8274, 8.3974, 8.7262, 11.0814, 10.5041, 9.8102, 9.5564, 10.791, 9.6214, 11.6002, 9.1259, 8.8206, 11.6672, 9.9654, 11.1436, 9.8761, 8.8139, 10.229, 10.2467, 10.0662, 10.735, 10.8577, 9.7007, 9.1844, 9.8545, 9.8328, 10.2951, 10.3409, 11.3909, 10.8659, 9.2964, 11.7674, 9.3781, 10.51, 11.841, 10.8995, 9.2791, 8.1515, 9.5813, 9.5939, 9.7846, 10.8242, 10.8527, 10.2013, 9.4546, 9.4725, 8.1429, 8.7806, 9.8661, 10.7114, 9.7518, 10.5065, 8.7973, 10.4047, 9.0571, 9.4027, 8.9834, 9.8666, 10.3385, 9.3641, 8.2062, 7.9681, 9.29, 10.776, 10.2221, 9.4043, 10.6464, 8.9625, 9.1394, 9.93, 9.832, 10.4488, 10.1762, 9.4372, 10.3206, 10.7266, 9.1503, 10.0723, 0.2399, -0.9453, -0.63113, 0.94928, 1.3027, -1.0012, 0.349, 0.14439, -0.31625, -1.9314, 1.4774, -0.88285, 1.0601, 0.82647, 0.15357, 0.9424, -1.474, 0.54082, 0.70821, -0.2731, -1.0563, 0.35054, 0.21099, 0.24045, -1.1042, 0.62801, -0.27787, -0.43319, 0.74725, 0.23239, 0.018607, 0.47622, 0.10596, 0.29524, -0.87991, -0.6699, 1.5719, 0.42984, 0.21402, -1.3686, -0.41149, -0.56284, -0.11762, 0.69906, 1.3494, -0.20671, -1.5403, -0.043244, 1.3546, -2.2365
DataItem164, 0.43622, -0.071022, -0.089775, 0.44042, -0.2034, -0.60339, -1.0463, 0.39764, -2.2758, 0.43611, -0.48679, -0.84545, 1.2454, 0.46324, 1.1549, 0.2787, 0.072207, -1.1625, 0.59211, -0.41317, 0.75812, 0.49057, 0.036824, -0.7378, 0.99114, -1.5064, -0.54182, -0.89703, -0.54732, 0.015164, 1.8295, -0.42534, 1.0026, -1.6214, -0.50454, -0.62502, -0.28099, 0.83919, 0.8151, -0.85234, -0.0068696, -0.68515, 0.88699, 1.1026, -0.62544, 0.30148, -0.57914, -1.2815, -0.6699, -1.1036, -2.6802, -0.69591, 1.1636, -0.81043, -0.038353, -0.13873, 1.8656, 0.071135, -1.1317, -0.31345, -0.765, 0.85142, 0.1992, 1.3593, -1.3081, -0.012413, -0.61867, 0.72259, -0.28065, 0.814, 0.39546, 1.4999, -0.073047, 1.5374, 0.77015, -0.51745, -0.25107, 0.24435, 0.62948, 0.63392, -0.88838, -0.64127, -1.5705, 2.187, -0.81752, 0.59134, 0.63372, -0.55702, -0.53799, 1.1456, -0.14094, 0.30965, 0.52127, -0.62887, 1.2734, 1.8825, 0.75618, 0.38044, -1.1256, -0.4127, 1.4125, -1.6876, 0.26987, 0.52916, -1.7754, 0.86252, 0.94087, 0.18876, -1.414, -0.79213, 0.19622, 0.29225, 0.17284, 0.97804, -0.10101, -0.26731, 0.60876, -0.10278, -1.9518, 1.7243, -0.34448, 0.17876, -1.4229, -0.38052, -0.43703, -1.2364, 0.67646, -0.66424, 0.2565, -0.13177, -0.0082507, -0.39176, 0.92007, 1.161, 1.1292, -0.60734, 1.1014, 1.2071, -0.97503, 0.81653, 0.48353, -0.63773, 2.2103, 3.6091, 1.5144, 0.56026, 0.31798, 0.16, -1.2301, 0.73589
